unix,open,high,low,close,volume,MA_20,EMA_20,RSI,macd,macdsignal,macdhist
1630436400000,3413.1,3422.57,3394.54,3414.3,21383.6622,3328.8725,3348.5809154708413,63.55534630812516,43.09723956790913,39.60843343559035,3.4888061323187785
1630440000000,3414.31,3427.48,3380.91,3390.66,24144.1496,3337.6885,3352.5884473307615,59.070301327291055,41.12270864263428,39.91128847699913,1.2114201656351469
1630443600000,3390.85,3436.02,3377.0,3400.76,23651.5313,3346.9615,3357.1762142516413,60.35746770535035,39.912774628329316,39.91158570726517,0.0011889210641484738
1630447200000,3400.69,3414.89,3371.01,3412.86,23010.5892,3356.6265,3362.479431941961,61.903196706013034,39.47521635924886,39.82431183766191,-0.349095478413048
1630450800000,3412.85,3445.0,3400.01,3429.2,19045.8827,3366.1974999999998,3368.8337717570125,63.9475596426495,39.98601581955063,39.856652634039655,0.12936318551097514
1630454400000,3429.19,3445.0,3391.39,3398.13,31772.9237,3374.679,3371.6238887325353,57.61631853457705,37.45201521643048,39.37572515051782,-1.9237099340873414
1630458000000,3398.13,3437.91,3382.22,3424.97,27457.6189,3384.0520000000006,3376.704470758008,61.19089390235256,37.18096613744501,38.93677334790326,-1.7558072104582507
1630461600000,3424.97,3447.0,3408.61,3420.7,24150.9904,3393.4565000000002,3380.894521162007,60.319304079546264,36.20426425348296,38.3902715290192,-2.186007275536241
1630465200000,3420.7,3445.0,3408.78,3442.15,17023.4448,3397.6580000000004,3386.728376289435,63.15820502329771,36.73756888281741,38.05973099977884,-1.3221621169614295
1630468800000,3442.45,3461.94,3428.22,3461.0,31957.0465,3403.4085,3393.80186426187,65.49450176382233,38.24044209517024,38.09587321885712,0.14456887631311588
1630472400000,3461.0,3532.49,3454.51,3525.84,66538.30368,3412.9015,3406.3769248083586,72.05831418844502,44.15454000119962,39.30760657532562,4.846933425873999
1630476000000,3525.84,3533.3,3505.67,3519.69,27644.01079,3422.2845,3417.168646255182,70.68486969143297,47.79430856004092,41.004946972268684,6.789361587772234
1630479600000,3519.68,3545.05,3500.18,3516.86,27398.1817,3426.63,3426.6630608975456,70.02346598755432,49.875559612579764,42.7790695003309,7.0964901122488655
1630483200000,3516.85,3537.48,3512.35,3531.99,30150.9029,3432.447,3436.694197954922,71.55585898874658,52.14473853280151,44.65220330682502,7.492535225976489
1630486800000,3531.99,3559.4,3524.19,3538.64,41372.28121,3437.7955,3446.403321959215,72.22785329652474,53.85882756109186,46.49352815767839,7.3652994034134665
1630490400000,3538.65,3553.44,3522.0,3543.58,27603.4265,3446.0955000000004,3455.658243677385,72.74301151078562,54.98207306689028,48.191237139520766,6.790835927369514
1630494000000,3543.59,3557.54,3526.22,3530.99,24817.4769,3453.3135,3462.8326966604914,69.21897957399429,54.23120190400459,49.39923009241753,4.83197181158706
1630497600000,3530.86,3545.0,3517.0,3536.01,25560.8515,3460.7725,3469.8019636452063,69.84624681216572,53.425348976911664,50.20445386931636,3.220895107595304
1630501200000,3536.01,3552.12,3517.11,3534.72,24381.9107,3469.308,3475.984633774234,69.45455813137055,52.08224085480879,50.58001126641484,1.502229588393945
1630504800000,3534.72,3566.41,3528.85,3529.5,31365.74147,3475.1275,3481.0813353195454,67.7977258428375,50.02000809982974,50.46801063309782,-0.44800253326808104
1630508400000,3529.5,3585.0,3529.49,3580.56,32031.75672,3483.4404999999997,3490.555493860541,74.26471068046732,51.90743248724175,50.755895003926604,1.1515374833151455
1630512000000,3580.56,3790.0,3575.87,3741.58,133034.06906,3500.9865,3514.462589683347,84.69979902691142,65.63954638065843,53.732625279272966,11.906921101385464
1630515600000,3741.58,3744.68,3681.69,3693.06,64613.5029,3515.6014999999998,3531.4718668563614,74.85085851188099,71.77975474295772,57.34205117200992,14.437703570947804
1630519200000,3693.11,3723.42,3690.03,3697.28,24905.436,3529.8224999999998,3547.263117631946,75.12181661390949,76.1090945738988,61.09545985238769,15.01363472151111
1630522800000,3697.28,3720.0,3692.89,3713.11,22570.0052,3544.018,3563.058058809856,76.15946020731901,79.89647940356599,64.85566376262335,15.04081564094264
1630526400000,3713.1,3740.98,3710.0,3729.02,18706.2532,3560.5625,3578.863957970822,77.18923746370169,83.22247629970343,68.52902627003937,14.693450029664064
1630530000000,3728.94,3784.3,3726.92,3768.7,20679.7371,3577.749,3596.9435810212194,79.5605196010773,88.04526616078329,72.43227424818815,15.612991912595135
1630533600000,3768.7,3800.01,3751.77,3760.2,36850.99419,3594.7239999999997,3612.4918114001507,77.69722770511098,90.14237769113606,75.97429493677774,14.168082754358323
1630537200000,3760.21,3842.0,3760.2,3826.82,33173.09266,3613.9574999999995,3632.9040198382313,81.37829044021444,96.07256618139945,79.99394918570208,16.078616995697374
1630540800000,3826.82,3836.8,3769.5,3778.72,32949.6681,3629.8435,3646.7912560441146,72.12256121283244,95.78684415888347,83.15252818033835,12.634315978545118
1630544400000,3778.73,3802.9,3741.55,3771.5,35274.7247,3642.1265,3658.6682792780084,70.82048095182061,93.89544548985941,85.30111164224256,8.594333847616852
1630548000000,3771.5,3781.86,3733.0,3741.76,26874.7978,3653.2299999999996,3666.581776489627,65.56931536455473,88.97112521652298,86.03511435709865,2.9360108594243286
1630551600000,3741.76,3769.17,3740.18,3763.31,16023.0738,3665.5524999999993,3675.7939882525193,67.45255151999726,85.8182118944901,85.99173386457694,-0.17352197008683845
1630555200000,3763.32,3770.0,3742.7,3759.61,13275.1234,3676.9335,3683.7764655618034,66.77720526329128,82.07483864338747,85.20835482033905,-3.133516176951588
1630558800000,3759.6,3770.0,3750.21,3758.43,13691.0418,3687.9230000000002,3690.886325984489,66.54836603318991,78.1125395020008,83.7891917566714,-5.6766522546706
1630562400000,3758.44,3768.35,3727.72,3753.62,29337.6293,3698.425,3696.8609616050144,65.56208037692055,73.73429898379709,81.77821320209654,-8.043914218299449
1630566000000,3753.61,3770.73,3721.42,3733.41,30878.7084,3708.546,3700.3418224045377,61.44172530225108,67.85158291986227,78.99288714564969,-11.141304225787422
1630569600000,3733.42,3754.99,3730.57,3745.96,16333.0859,3719.0434999999998,3704.6864107469623,62.99691010560271,63.470519531652826,75.88841362285032,-12.417894091197496
1630573200000,3745.95,3752.17,3725.1,3738.5,15855.2249,3729.2324999999996,3707.9067525805854,61.41131394539643,58.719651982125015,72.45466129470526,-13.735009312580246
1630576800000,3738.5,3765.0,3717.04,3758.59,20285.083,3740.6870000000004,3712.733728525291,64.03650558852146,55.930913566031904,69.1499117489706,-13.218998182938691
1630580400000,3758.6,3767.94,3743.78,3760.62,12865.0553,3749.69,3717.294325808597,64.30078327356578,53.2705525441238,65.97403990800123,-12.703487363877429
1630584000000,3760.62,3795.0,3758.0,3775.09,23449.1369,3751.3655,3722.798675731588,66.20704262612604,51.7334542785934,63.125922782119666,-11.392468503526267
1630587600000,3775.08,3805.0,3764.06,3793.41,17378.2162,3756.3830000000003,3729.5235637571504,68.50039126014937,51.40104447763815,60.78094712122336,-9.379902643585211
1630591200000,3793.4,3833.96,3751.21,3764.43,63309.3817,3759.740500000001,3732.847986256469,61.40164750224466,48.243047687971284,58.273367234572945,-10.03031954660166
1630594800000,3764.43,3776.79,3739.24,3756.31,28544.2419,3761.9005000000006,3735.0824637558526,59.53982475859911,44.571306069992715,55.5329550016569,-10.961648931664186
1630598400000,3756.31,3791.47,3755.0,3783.7,20560.5824,3764.6345,3739.712705302914,63.55427090482385,43.37160758217533,53.10068551776059,-9.72907793558526
1630602000000,3783.71,3804.43,3767.01,3798.75,16738.1146,3766.137,3745.335304797875,65.57540824838614,43.13797933579781,51.108144281368034,-7.970164945570225
1630605600000,3798.76,3808.3,3759.0,3778.0,21611.5428,3767.0270000000005,3748.4462281504584,60.586650539380535,40.80806570304276,49.04812856570298,-8.240062862660224
1630609200000,3777.99,3790.55,3769.42,3783.89,10181.4173,3764.8805,3751.821825469462,61.482411992103415,38.987443162245654,47.035991485011515,-8.04854832276586
1630612800000,3783.9,3811.21,3777.0,3807.51,14931.0473,3766.3199999999997,3757.1254611390377,64.92507893719107,39.000944668319335,45.42898212167308,-6.428037453353745
1630616400000,3807.51,3830.74,3800.75,3829.39,16220.7175,3769.2144999999996,3764.007798173415,67.79646495667542,40.31248066688613,44.40568183071569,-4.093201163829562
1630620000000,3829.39,3830.0,3792.46,3803.63,15268.805,3772.308,3767.781341204518,61.42122444524535,38.82570709690981,43.289686883954516,-4.463979787044707
1630623600000,3803.6,3803.6,3779.39,3785.82,13329.3796,3773.4335000000005,3769.4993087088496,57.40219863363002,35.79765706804619,41.79128092077285,-5.993623852726657
1630627200000,3785.82,3803.86,3723.15,3730.46,32385.3373,3771.976,3765.7812793080066,47.08811835929146,28.601120355197963,39.153248807657874,-10.552128452459911
1630630800000,3730.45,3745.0,3705.05,3742.19,24353.2235,3771.1639999999998,3763.534490802482,49.17208558244846,23.572595918006755,36.03711822972765,-12.464522311720899
1630634400000,3742.19,3775.86,3737.08,3773.12,18746.1142,3772.139,3764.447396440341,54.28494144474706,21.831585650486886,33.1960117138795,-11.364426063392614
1630638000000,3773.13,3818.32,3766.42,3806.83,22823.2117,3775.81,3768.4838348745943,59.112378533989606,22.907870077353436,31.138383386574287,-8.23051330922085
1630641600000,3806.83,3826.67,3796.75,3810.02,17988.0083,3779.013,3772.439660124633,59.54770703377702,23.744527447948258,29.659612198849082,-5.915084750900824
1630645200000,3809.9,3817.64,3784.0,3797.34,18708.3326,3781.9550000000004,3774.8111210651446,56.952046800638726,23.117925359976198,28.351274831074505,-5.2333494710983075
1630648800000,3797.34,3813.22,3778.89,3791.84,13186.3842,3783.6174999999994,3776.43291905894,55.81555535771121,21.924799218573753,27.065979708574353,-5.1411804900006
1630652400000,3791.83,3812.88,3779.97,3797.92,19564.5376,3785.4824999999996,3778.4793077199934,56.840865223111734,21.22517276341705,25.897818319542893,-4.672645556125843
1630656000000,3797.93,3897.76,3788.98,3890.17,49346.52595,3791.2365000000004,3789.116516508565,68.7064282265899,27.794124426603048,26.277079540954922,1.5170448856481258
1630659600000,3890.18,3974.0,3876.99,3966.62,83116.83115,3799.897,3806.021610174416,74.87195421839365,38.722572317400136,28.766178096243966,9.95639422115617
1630663200000,3966.62,3981.12,3927.35,3950.41,47061.48494,3809.196,3819.7728853958997,71.64856532826327,45.55035830229917,32.12301413745501,13.427344164844165
1630666800000,3950.42,3964.0,3922.27,3953.48,26455.3894,3819.0544999999997,3832.5068963105764,71.89534638358323,50.62557115881782,35.82352554172757,14.80204561709025
1630670400000,3953.5,3979.12,3925.0,3950.74,35859.1881,3827.4065,3843.767191900045,71.2988386163654,53.80637244345371,39.4200949220728,14.386277521380912
1630674000000,3950.74,3967.61,3941.17,3963.67,20436.4887,3835.6525,3855.1865069571836,72.46004956595475,56.7167281799243,42.8794215736431,13.837306606281203
1630677600000,3963.51,4027.88,3942.88,3979.38,75798.61195,3845.7214999999997,3867.0144586755473,73.84468048409146,59.60379631328533,46.224296521571546,13.379499791713783
1630681200000,3979.37,3983.21,3954.0,3968.8,20577.3234,3854.9669999999996,3876.7083197540665,71.24673517262191,60.342510134998065,49.04793924425685,11.294570890741213
1630684800000,3968.67,3984.82,3954.98,3970.28,17482.9946,3863.1055,3885.619908348917,71.39832254493082,60.35167327012914,51.30868604943131,9.042987220697832
1630688400000,3970.28,3982.86,3952.22,3962.69,14577.7797,3869.7705,3892.9599170775914,69.37826365375557,59.0656139227799,52.860071624101025,6.205542298678878
1630692000000,3962.69,3963.68,3931.44,3951.87,15774.8297,3877.1825,3898.57040116544,66.4902186808748,56.521771255509066,53.592411550382636,2.92935970512643
1630695600000,3951.87,3953.92,3925.0,3943.85,10553.673,3885.084,3902.882743911589,64.3518939946277,53.2448372996073,53.52289670022757,-0.2780594006202719
1630699200000,3943.84,3944.43,3905.25,3916.7,16437.3353,3894.3959999999997,3904.1986730628664,57.5987070508468,47.90484816265143,52.39928699271234,-4.494438830060908
1630702800000,3916.71,3943.19,3915.09,3936.45,10344.2257,3904.1089999999995,3907.27022800926,60.81975051498062,44.75067036973587,50.869563668117046,-6.118893298381174
1630706400000,3936.45,3937.59,3867.16,3886.64,29021.4926,3909.785,3905.30544438933,50.417388632874626,37.796022009249555,48.254855336343546,-10.458833327093991
1630710000000,3886.63,3942.38,3877.72,3938.11,15304.4338,3916.3489999999997,3908.429687780823,58.34552787177599,36.022368484546405,45.808357965984115,-9.78598948143771
1630713600000,3938.11,3970.0,3913.62,3942.8,20609.6542,3922.988,3911.7030508493162,58.989023121047566,34.59637363203501,43.5659610991943,-8.969587467159286
1630717200000,3942.82,3953.77,3918.03,3920.01,12340.1442,3929.1215,3912.4941888636677,54.57688950560712,31.266874831554105,41.10614384566626,-9.839269014112155
1630720800000,3920.0,3947.09,3903.12,3943.71,12357.0292,3936.715,3915.467123257604,58.08770195582108,30.192573778966107,38.92342983232623,-8.730856053360121
1630724400000,3943.72,3943.72,3914.58,3917.76,14149.4227,3942.707000000001,3915.685492471165,53.23583862865975,26.936724535155008,36.52608877289198,-9.589364237736973
1630728000000,3917.76,3926.99,3905.7,3905.87,10503.4521,3943.4919999999997,3914.750683664388,51.12858265903451,23.13038424971728,33.84694786825704,-10.716563618539759
1630731600000,3905.87,3928.01,3892.52,3926.0,12254.0751,3941.4610000000002,3915.8220471249224,54.418241579354365,21.490426655716874,31.375643625749007,-9.885216970032133
1630735200000,3925.5,3937.4,3915.78,3921.25,9047.9071,3940.0029999999997,3916.3389950177866,53.50305625711158,19.581737068898747,29.016862314378955,-9.435125245480208
1630738800000,3921.25,3933.71,3908.24,3916.75,9092.3324,3938.1665000000003,3916.378138349426,52.60053326081074,17.504196941689315,26.714329239841028,-9.210132298151713
1630742400000,3916.75,3953.29,3909.21,3933.52,18359.7161,3937.3055,3918.010696601861,55.60598230162949,17.014794312773574,24.774422254427538,-7.759627941653964
1630746000000,3933.56,3944.99,3921.73,3927.77,12787.4958,3935.5104999999994,3918.94015406835,54.33386838198846,15.978768956070326,23.015291594756096,-7.036522638685771
1630749600000,3927.77,3947.0,3903.25,3904.58,17042.997,3931.7705,3917.5725203475545,49.42307319141241,13.13505941499443,21.039245158803762,-7.904185743809332
1630753200000,3904.59,3912.32,3885.0,3886.89,23582.9073,3927.675,3914.6503755525496,46.00707533724613,9.346226476373886,18.700641422317787,-9.354414945943901
1630756800000,3886.83,3927.3,3878.41,3914.93,22164.1962,3924.9075000000003,3914.6770064523066,51.705095875434445,8.5080670347038,16.66212654479499,-8.15405951009119
1630760400000,3914.93,3921.2,3895.69,3909.08,12530.4895,3922.2270000000003,3914.143958218754,50.50751271797213,7.287764713911656,14.787254178618323,-7.4994894647066666
1630764000000,3909.08,3910.99,3888.55,3902.45,12104.7002,3919.7560000000003,3913.0302479122056,49.1189554370561,5.719747058431494,12.973752754580957,-7.254005696149463
1630767600000,3902.47,3920.0,3897.88,3917.72,14243.1146,3918.4495,3913.4768909681866,52.36702776786684,5.64418055276019,11.507838314216803,-5.863657761456613
1630771200000,3917.72,3924.78,3895.0,3900.52,19876.2402,3917.6405,3912.2429013521682,48.603369810271616,4.148575107544275,10.035985672882298,-5.887410565338023
1630774800000,3900.53,3904.62,3835.01,3879.4,34951.3511,3914.7880000000005,3909.1150059852953,44.38505369041767,1.24474092559376,8.27773672342459,-7.03299579783083
1630778400000,3879.41,3890.0,3855.0,3858.97,14037.6107,3913.4045000000006,3904.3392911295527,40.7048019748974,-2.674271506709829,6.087335077397706,-8.761606584107536
1630782000000,3858.97,3878.86,3832.5,3858.41,22458.5898,3909.4195,3899.965072926738,40.60541509141585,-5.758919178666474,3.71808422618487,-9.477003404851345
1630785600000,3858.41,3881.84,3851.97,3878.63,9889.4514,3906.2110000000002,3897.933161219429,45.75552767119829,-6.497045768619046,1.6750582272240866,-8.172103995843132
1630789200000,3878.64,3900.29,3878.63,3889.49,8384.9826,3904.685,3897.1290506271025,48.34616034451703,-6.134984883041852,0.11304960517089868,-6.248034488212751
1630792800000,3889.5,3900.0,3876.85,3884.57,10849.5043,3901.728,3895.9329505673786,47.2453081895676,-6.173883221885717,-1.1443369602404245,-5.029546261645292
1630796400000,3884.57,3898.87,3864.0,3885.52,10860.7555,3900.1159999999995,3894.941240989533,47.49391888012876,-6.058218009049597,-2.127113170002259,-3.9311048390473378
1630800000000,3885.61,3913.54,3868.34,3903.87,15982.9436,3900.0159999999996,3895.7915989905305,52.181529575429444,-4.434739930513842,-2.5886385221045756,-1.8461014084092668
1630803600000,3903.99,3908.36,3880.0,3892.2,8983.4615,3898.3259999999996,3895.449541943813,49.17473713833633,-4.043185995130898,-2.87954801670984,-1.163637978421058
1630807200000,3892.2,3906.24,3888.71,3890.52,6877.953,3896.7895,3894.980061758688,48.739336197596174,-3.824353869174047,-3.0685091872026815,-0.7558446819713653
1630810800000,3890.3,3896.01,3844.25,3845.0,17080.2426,3893.2019999999998,3890.220055876908,38.732432072281455,-7.240546888789595,-3.902916727520064,-3.337630161269531
1630814400000,3845.01,3873.46,3842.0,3871.57,9625.7768,3890.1045,3888.4438600791077,45.73580821254254,-7.7149938769357504,-4.665332157403201,-3.0496617195325495
1630818000000,3871.56,3875.71,3858.99,3861.87,7781.7834,3886.8095000000003,3885.9130162620504,43.768799388128635,-8.772580618338907,-5.486781849590342,-3.285798768748565
1630821600000,3861.86,3876.77,3830.0,3875.73,13504.6603,3885.3669999999997,3884.9432051894746,47.25918165684392,-8.395560764813126,-6.068537632634898,-2.327023132178228
1630825200000,3875.73,3888.92,3862.01,3870.71,10805.4411,3884.558,3883.5876618380958,46.14201651082128,-8.404954773990085,-6.535821060905936,-1.8691337130841488
1630828800000,3870.63,3921.75,3860.83,3918.01,17430.638,3884.7119999999995,3886.8659797582777,56.56153709245713,-4.543312419083577,-6.137319332541464,1.5940069134578874
1630832400000,3918.01,3930.0,3908.96,3928.35,19195.824,3885.6755,3890.816838828918,58.45376483043925,-0.6411902046224895,-5.0380935069576696,4.39690330233518
1630836000000,3928.2,3955.18,3910.12,3920.09,28079.0688,3886.5575,3893.6047589404498,56.342328740218974,1.7644176865319423,-3.6775912682597474,5.44200895479169
1630839600000,3920.09,3939.0,3907.21,3924.56,16802.9668,3886.8994999999995,3896.5528771365975,57.24242849307216,3.985627086307886,-2.1449475973462206,6.130574683654107
1630843200000,3924.56,3953.18,3916.08,3931.37,16368.3036,3888.4420000000005,3899.868793599779,58.64143523574139,6.2237184726132,-0.4712143833543365,6.6949328559675365
1630846800000,3931.37,3944.54,3918.01,3929.48,12235.4117,3890.946,3902.6889084950385,58.07351898557748,7.755514077580301,1.174131308832591,6.58138276874771
1630850400000,3929.3,3942.63,3911.57,3918.82,17168.2823,3893.9384999999993,3904.2252029240826,54.84715126517887,8.01688654212603,2.542682355491279,5.4742041866347515
1630854000000,3918.82,3922.34,3900.0,3907.68,19358.0195,3896.4020000000005,3904.554231217027,51.619670809647424,7.241644039509993,3.482474692295022,3.7591693472149705
1630857600000,3907.69,3925.44,3900.0,3915.69,12835.0503,3898.255,3905.614780624929,53.72809938093963,7.190708813363017,4.224121516508621,2.966587296854396
1630861200000,3915.68,3931.13,3912.27,3926.76,14402.8459,3900.1184999999996,3907.6286110416027,56.54657251760511,7.951933820645536,4.969683977336004,2.982249843309532
1630864800000,3926.76,3931.0,3915.69,3921.37,7393.9539,3901.9584999999997,3908.9373147519264,54.79642516376828,8.027743341215682,5.58129585011194,2.4464474911037426
1630868400000,3921.42,3950.0,3918.67,3928.47,14497.2368,3904.1059999999998,3910.797570489838,56.697652447478276,8.562035776520588,6.177443835393669,2.384591941126919
1630872000000,3928.54,3970.0,3918.69,3966.81,27300.8474,3907.2529999999997,3916.1320875860433,65.2075559783279,11.94152944205507,7.330260956725949,4.611268485329122
1630875600000,3966.81,3980.0,3937.05,3951.34,25736.421,3910.2100000000005,3919.4852221016577,60.07721886090196,13.21912100972986,8.50803296732673,4.71108804240313
1630879200000,3951.35,3954.95,3930.26,3948.0,13686.8235,3913.0840000000003,3922.2009152348332,58.99795953747318,13.802999064064807,9.567026186674346,4.235972877390461
1630882800000,3948.0,3964.28,3939.52,3950.29,12625.9039,3918.3485,3924.8760661648494,59.534709900030215,14.285832308184126,10.510787410976302,3.775044897207824
1630886400000,3950.28,3961.94,3924.0,3930.51,21759.7157,3921.2955,3925.412631292007,53.072090770053805,12.923427216731852,10.993315372127412,1.9301118446044399
1630890000000,3930.5,3933.79,3912.46,3927.21,11238.213,3924.5625,3925.5838092641966,52.05680530624962,11.445492433208983,11.083750784343726,0.36174164886525695
1630893600000,3927.22,3927.67,3914.29,3918.51,9290.4247,3926.7015,3924.910113143797,49.37504784904739,9.463116264543714,10.759623880383725,-1.2965076158400102
1630897200000,3918.5,3934.28,3900.0,3904.98,18830.8267,3928.415,3923.0120071301026,45.45337511143646,6.722814522546287,9.952262008816238,-3.229447486269951
1630900800000,3904.97,3925.45,3897.22,3921.99,19618.4847,3928.614,3922.9146731177116,50.74958198844855,5.856164274285675,9.133042461910126,-3.276878187624451
1630904400000,3922.0,3933.01,3908.4,3931.42,12055.2984,3928.7674999999995,3923.7247042493577,53.448107106596254,5.862678589473944,8.47896968742289,-2.6162910979489453
1630908000000,3931.39,3943.0,3927.0,3933.07,13376.6448,3929.4165000000003,3924.614732416085,53.92382544543357,5.932595177277108,7.969694785393733,-2.037099608116625
1630911600000,3933.06,3953.29,3926.73,3943.76,22368.0595,3930.3765,3926.4380912336014,56.99041890933789,6.772528741199949,7.730261576554976,-0.957732835355027
1630915200000,3943.77,3970.0,3939.06,3959.01,16533.4548,3931.7585,3929.5401777827824,60.98013819113051,8.56994075007151,7.898197411258282,0.6717433388132275
1630918800000,3959.01,3965.0,3941.53,3956.42,13882.6922,3933.1055,3932.1001608510883,59.96278091181123,9.673896702890033,8.253337269584632,1.4205594333054012
1630922400000,3956.42,3958.87,3938.18,3947.66,11088.8823,3934.5475000000006,3933.582050293842,56.52771146639349,9.729772202073946,8.548624256082494,1.1811479459914516
1630926000000,3947.66,3955.0,3900.0,3904.77,32407.5693,3934.4019999999996,3930.838045503952,43.41412622878033,6.241244206254123,8.08714824611682,-1.8459040398626971
1630929600000,3904.99,3916.12,3864.3,3904.14,41592.648,3933.8244999999997,3928.295374503575,43.25539240327396,3.3866853011959392,7.147055657132644,-3.760370355936705
1630933200000,3904.17,3920.0,3889.0,3916.08,17019.2703,3933.2905,3927.1320055032347,47.19591988178861,2.0640914547693683,6.130462816659989,-4.066371361890621
1630936800000,3916.06,3943.22,3911.13,3939.9,18538.6624,3934.2170000000006,3928.3480049791174,54.05121161045504,2.9045197351501884,5.485274200358029,-2.580754465207841
1630940400000,3939.89,3945.0,3922.6,3924.98,16245.8937,3934.0425000000005,3928.0272426001543,49.69892760917832,2.3396755703752206,4.8561544743614675,-2.516478903986247
1630944000000,3924.98,3943.98,3912.04,3926.2,15186.746,3932.012,3927.8532194953773,50.053084873445506,1.9677928136952687,4.278482142228228,-2.310689328532959
1630947600000,3926.19,3940.61,3924.41,3932.84,7301.9154,3931.0869999999995,3928.3281509720086,52.032596481765395,2.183693299901279,3.859524373762838,-1.6758310738615592
1630951200000,3932.83,3949.84,3924.88,3947.47,10343.5677,3931.0604999999996,3930.1511842127697,56.15569318775665,3.495026235818841,3.7866247461740388,-0.2915985103551977
1630954800000,3947.48,3959.76,3937.23,3937.8,15571.3761,3930.436,3930.879642859173,52.9179165934067,3.711198464975496,3.77153948993433,-0.06034102495883431
1630958400000,3937.8,3952.25,3926.0,3951.73,11020.4718,3931.4969999999994,3932.8653911582996,56.783475126877526,4.949496382805137,4.007130868508492,0.942365514296645
1630962000000,3951.73,3964.25,3938.81,3953.33,12450.1004,3932.803,3934.814401524176,57.217956989021225,5.990903624605835,4.403885419727961,1.5870182048778743
1630965600000,3953.32,3969.0,3933.37,3939.98,17028.2696,3933.8765000000008,3935.3063632837784,52.47729273970839,5.673591308357118,4.657826597453792,1.0157647109033254
1630969200000,3939.99,3944.56,3919.0,3926.77,13019.3908,3934.9659999999994,3934.4933763043705,48.21993894312996,4.306539307781804,4.5875691395193945,-0.2810298317375901
1630972800000,3926.67,3932.05,3888.41,3899.7,28647.7448,3933.8514999999998,3931.17972141824,40.89779394838109,1.0269796001198301,3.875451231639482,-2.8484716315196517
1630976400000,3899.7,3918.75,3889.99,3918.36,10744.9893,3933.1985,3929.9587955688844,46.88515755319579,-0.06563247397525629,3.087234490516534,-3.1528669644917904
1630980000000,3918.27,3947.15,3916.4,3933.06,18172.3324,3933.1980000000003,3930.2541483718474,51.08884340243796,0.25172994630884205,2.5201335816749957,-2.2684036353661536
1630983600000,3932.94,3937.49,3907.96,3913.67,11957.1035,3931.6935000000003,3928.674705669767,45.925688136954726,-1.0492736269311536,1.8062521399537657,-2.855525766884919
1630987200000,3913.67,3936.0,3903.12,3916.53,13174.3579,3929.5695,3927.518067034551,46.78003960280887,-1.828472738421624,1.0793071642786876,-2.9077799027003115
1630990800000,3916.51,3925.3,3906.1,3921.95,15486.9058,3927.846,3926.987774936022,48.442515005289785,-1.9857544042511108,0.4662948505727278,-2.4520492548238386
1630994400000,3921.94,3932.0,3898.81,3898.98,16216.8618,3925.4119999999994,3924.3203677992583,42.39786620120009,-3.918715773157601,-0.4107072741733381,-3.5080084989842626
1630998000000,3898.98,3905.95,3878.37,3883.85,26118.651,3924.3660000000004,3920.466047056472,38.950262079658174,-6.595438033433311,-1.6476534260253328,-4.9477846074079785
1631001600000,3883.85,3883.85,3706.07,3755.73,104246.0668,3916.9455000000003,3904.7768997177604,22.36538065615538,-18.837822276857878,-5.0856871961918415,-13.752135080666037
1631005200000,3755.73,3785.0,3666.0,3712.94,58492.4705,3906.7885,3886.5067187922596,19.395061076375004,-31.628205119690392,-10.394190780891552,-21.23401433879884
1631008800000,3712.94,3777.0,3711.0,3763.19,40742.1506,3897.953,3874.762269383473,30.98654681622783,-37.2801779439078,-15.771388213494802,-21.508789730413
1631012400000,3763.2,3768.0,3741.3,3749.18,22315.7882,3889.1629999999996,3862.802053251714,29.703983258040108,-42.40112328545774,-21.097335227887392,-21.30378805757035
1631016000000,3749.21,3763.51,3711.0,3752.9,25581.3787,3880.4980000000005,3852.3351910372653,30.526256025560993,-45.633304128148666,-26.004529007939645,-19.62877512020902
1631019600000,3752.91,3774.98,3726.51,3729.77,18878.4422,3870.3445,3840.6623157003824,28.308946728865546,-49.4907300974578,-30.701769225843275,-18.788960871614524
1631023200000,3729.24,3750.0,3393.06,3399.09,151401.7592,3842.9255000000003,3798.6078094432028,13.363808133418202,-78.32796434580541,-40.227008249835706,-38.10095609596971
1631026800000,3399.09,3512.66,3005.0,3452.7,271975.05339,3818.6705,3765.66420854385,20.675319028215615,-95.75203147091179,-51.33201289405092,-44.42001857686087
1631030400000,3453.89,3576.0,3405.0,3560.25,87393.0651,3799.0965000000006,3746.1009505872926,32.90814667371413,-99.7326876917682,-61.01214785359438,-38.72053983817383
1631034000000,3559.83,3568.1,3417.16,3423.58,70051.3959,3772.6090000000004,3715.384669578979,27.173446565680553,-112.61733074011136,-71.33318443089777,-41.28414630921358
1631037600000,3423.4,3483.53,3340.01,3445.48,68128.6491,3747.8839999999996,3689.6794629524093,29.299553232867858,-119.68173961570665,-81.00289546785955,-38.6788441478471
1631041200000,3445.49,3474.9,3400.01,3411.9,24893.5434,3722.1405,3663.224276004561,27.952048812308938,-126.53138486449825,-90.10859334718728,-36.42279151731097
1631044800000,3411.9,3456.16,3362.64,3413.57,30406.9023,3697.8340000000003,3639.447678289841,28.129077187901686,-130.32274356523794,-98.15142339079742,-32.171320174440524
1631048400000,3413.09,3426.67,3316.97,3374.43,30465.9509,3670.6375,3614.207899405094,26.48646770350221,-134.93030102518833,-105.5071989176756,-29.423102107512733
